0.2630172,0.203305,0.1225088,0.077935,0.0409395,0.0064013,0.0215532,0.065437,0.063167,0.01310775,0.0368024,0.0211716,0.028125,0.0385595,0.0191256,0.026655,0.0123238,0.0177198,0.0251852,0.0013043,0.0039739,0.00003252,0.00001724,0.0025299,0.0057643,0.00114645
0.028475,0.0391525,0.019456,0.0289663,0.0074405,0.0023045,0.0072114,0.035986,0.025514,0.01126425,0.0399288,0.0187864,0.0182565,0.0297507,0.0194676,0.069537,0.0029588,0.0109161,0.0126384,0.0068828,0.0044734,0.00034699,0.0003207,0.00120515,0.0033036,0.0022964
0.0064124,0.002105,0.0044432,0.0004334,0.0008105,0.0002145,0.0003354,0.002318,0.005103,0.000466,0.000568,0.0004184,0.001727,0.0004095,0.0008748,0.003536,0.00047,0.0010692,0.0014212,0.001649,0.0013029,0.00060241,0.00060517,0.00116665,0.0007457,0.0014786
