0.1672596,0.0752,0.0511712,0.0163592,0.0168955,0.0022283,0.0043374,0.0160587,0.008166,0.016305,0.00237025,0.0041208,0.0030964,0.008676,0.0062475,0.0026616,0.002176,0.006806,0.005679,0.0091308,0.0001394,0.0010641,0.00000963,0.0000069,0.00110685,0.00129,0.0002286
0.1148452,0.1532825,0.0843088,0.0788579,0.02872,0.0055017,0.0212043,0.0814128,0.074658,0.060234,0.017565,0.0579744,0.0274056,0.029235,0.0474691,0.0260456,0.058296,0.0068406,0.0169455,0.0222224,0.0027482,0.0044516,0.00005783,0.00002241,0.0017393,0.0060925,0.00161785
0.008449,0.0137525,0.0062176,0.0114664,0.0026605,0.0008997,0.0031692,0.0202839,0.016913,0.011086,0.00419375,0.0145648,0.0091212,0.008265,0.0142352,0.0092016,0.033181,0.0014272,0.0053475,0.0058052,0.0043725,0.0023887,0.00015542,0.00013966,0.0004829,0.0014691,0.0012607
0.0021896,0.001885,0.0018672,0.0005973,0.0009145,0.0001868,0.0003087,0.0068236,0.002424,0.004165,0.00056725,0.0004264,0.000502,0.0004935,0.0007168,0.0014072,0.005531,0.0005744,0.0013644,0.0014816,0.0019771,0.0013246,0.00046868,0.00049138,0.00100425,0.0006041,0.00105
